turns,white_rating,black_rating,opening_moves,victory_status_cod,winner_cod,time_increment_cod,opening_code_cod,opening_fullname_cod,opening_shortname_cod,opening_variation_cod,rated_cod
81,1700,982,5,1,2,40,192,785,83,1,1
9,1735,982,3,1,2,324,171,661,61,591,0
61,982,1136,3,3,0,19,171,649,61,276,0
31,1371,1457,4,3,0,19,191,643,61,110,1
39,1883,1373,10,3,2,19,221,1095,102,357,1
60,1344,1696,4,3,2,19,191,643,61,110,1
52,1348,1725,6,3,0,19,121,1195,109,0,1
35,1863,1349,8,3,2,19,221,1093,102,357,1
24,1460,1327,6,1,0,19,215,1054,102,137,1
19,1338,1344,1,3,2,19,0,537,53,612,1
34,1359,1411,2,3,0,19,72,1125,104,612,1
13,1829,1361,6,3,2,19,185,557,55,612,1
30,1365,1708,4,3,0,19,72,1141,104,337,1
94,1366,2301,9,3,0,19,111,1263,109,256,1
6,1254,1353,5,3,0,19,195,461,51,612,1
64,1369,1408,4,1,0,19,108,1251,109,206,1
15,1344,1390,8,1,2,19,201,495,52,211,1
15,1512,1403,5,1,2,19,195,1150,106,612,1
58,1405,2016,11,1,0,19,209,526,52,569,1
66,1412,1679,5,3,0,19,192,785,83,1,1
19,1479,1387,3,3,0,19,152,359,38,377,1
39,1889,1389,2,1,2,19,36,433,48,612,1
37,1392,1816,6,3,0,19,201,405,40,612,1
29,1817,1396,5,1,2,19,185,556,55,612,1
22,1760,1358,5,1,0,19,201,462,52,612,1
50,1360,1873,7,3,0,19,201,492,52,211,1
56,1383,1352,4,3,0,19,99,1324,109,385,1
30,1536,1350,5,1,0,19,0,1430,120,363,1
34,1356,1708,5,3,0,19,83,141,17,319,1
58,1376,1418,8,3,0,19,201,297,36,248,1
76,1333,1876,9,1,0,19,113,1331,109,408,1
28,1313,1335,8,0,1,19,221,1092,102,357,1
36,1349,1534,8,3,0,19,208,519,52,569,1
33,2086,1350,11,3,2,19,218,1046,102,76,1
44,1370,1469,10,3,0,19,208,525,52,569,1
50,1406,1321,4,3,0,19,99,1324,109,385,1
14,1410,1882,4,3,0,19,96,1257,109,241,1
59,1241,1460,3,3,2,19,239,962,94,0,1
68,1370,1425,3,2,0,19,171,661,61,591,1
35,1384,1380,5,3,2,19,192,785,83,1,1
65,1435,1429,5,3,2,19,195,1150,106,612,1
59,1469,1485,8,1,2,19,195,1170,106,481,1
61,1494,1433,3,0,1,19,174,67,10,612,1
45,1555,1607,3,3,0,19,71,746,74,612,1
56,1437,1475,3,1,0,19,171,663,62,4,1
25,1346,1361,5,3,0,19,71,752,74,263,1
86,1393,1357,5,1,0,315,240,1008,98,612,1
68,1368,1381,6,3,0,315,173,172,20,377,1
100,1375,1529,3,3,0,315,83,111,17,612,1
57,1590,1380,4,1,2,315,72,1141,104,337,1
21,1371,1291,5,2,2,315,195,1150,106,612,1
54,1135,1366,4,3,0,315,241,965,94,53,1
145,1741,1371,4,1,2,315,72,1141,104,337,1
113,1363,1250,2,3,2,315,28,269,33,543,1
46,1347,1800,5,1,0,315,172,163,20,612,1
66,1349,1832,6,1,0,315,173,172,20,377,1
75,1343,1165,7,1,2,315,71,753,74,263,1
51,1326,1355,4,3,2,315,73,21,0,472,1
84,1354,1423,3,3,0,315,172,164,20,0,1
47,1635,1358,2,1,2,315,0,437,49,246,1
60,1540,1341,7,1,0,315,173,167,20,225,1
89,1329,1358,6,3,2,41,71,747,74,100,1
104,1331,1746,8,1,0,41,200,294,36,163,1
51,1321,1267,4,1,2,41,72,1141,104,337,1
44,1334,1277,4,3,0,41,72,1141,104,337,1
107,1324,1280,4,1,2,41,72,1141,104,337,1
49,1368,1334,1,3,2,41,0,827,86,612,1
100,1340,1548,4,1,0,41,152,1002,96,501,1
110,1348,1460,3,3,0,41,152,352,38,282,1
151,1335,1371,3,1,2,41,71,758,74,430,1
30,1345,1400,6,1,0,41,173,172,20,377,1
59,1341,1056,9,1,2,41,199,307,36,516,1
43,1376,1351,6,1,2,41,216,1039,102,77,1
85,1337,1523,6,2,2,41,173,172,20,377,1
60,1313,1349,4,3,2,41,191,653,61,330,1
44,1359,1391,7,1,0,41,71,751,74,263,1
80,1216,1352,4,3,0,41,176,1438,122,329,1
40,1160,1369,1,3,2,41,0,434,49,612,1
102,1374,1357,4,1,0,41,72,1141,104,337,1
34,1369,1364,4,1,0,41,0,181,24,136,1
72,1373,1639,3,3,0,41,172,164,20,0,1
41,1468,1381,7,3,2,41,208,518,52,569,1
84,1385,1670,8,1,0,41,77,697,70,571,1
36,1392,1549,6,1,0,41,72,1137,104,314,1
179,1303,1406,4,1,2,41,72,1141,104,337,1
27,1398,1312,3,1,2,41,178,1434,122,612,1
39,1297,1413,4,1,2,41,191,210,31,612,1
57,1400,1529,3,3,2,41,91,1351,109,504,1
127,1398,1465,3,0,1,41,91,1351,109,504,1
68,1403,1613,6,1,0,41,173,172,20,377,1
68,1408,1628,5,1,0,315,172,163,20,612,1
56,1419,1449,6,1,0,315,173,172,20,377,1
96,1432,1382,2,1,0,315,4,1465,127,432,1
97,1444,1476,6,3,2,187,213,1121,102,535,1
36,1476,1652,4,1,0,108,241,967,94,132,0
75,1492,1476,3,3,0,108,239,977,94,326,0
56,1479,1806,6,1,0,20,244,177,22,612,1
39,1740,1485,8,3,2,244,263,867,90,377,1
39,1581,1495,3,3,2,200,239,962,94,0,1
19,1597,1504,4,3,2,102,264,874,90,612,1
143,1684,1511,6,3,2,247,213,1121,102,535,1
23,1579,1522,4,3,2,90,245,943,90,322,1
118,1502,1695,5,3,2,213,192,785,83,1,1
34,1507,1757,4,3,0,21,241,967,94,132,1
55,1605,1517,8,3,2,108,201,297,36,248,1
35,1748,1537,7,3,2,28,204,466,52,138,0
54,1547,1626,4,3,0,102,15,235,33,41,1
11,1353,1568,3,3,2,117,171,650,61,299,1
18,1589,1386,4,3,0,37,241,967,94,132,1
11,1369,1611,8,3,2,37,196,1154,106,137,1
117,1721,1621,6,3,2,315,213,1121,102,535,1
40,1635,1631,2,1,0,352,4,1466,127,436,1
38,1533,1624,9,1,0,28,201,494,52,211,1
88,1633,1777,3,3,0,37,241,992,94,610,1
62,1649,1606,3,3,0,311,6,1473,127,556,1
37,1646,1649,6,3,0,117,213,1121,102,535,0
62,1500,1649,3,1,0,309,171,661,61,591,0
23,1307,1649,2,3,2,19,3,62,9,171,0
59,1649,1230,4,1,2,19,241,967,94,132,0
88,1673,1633,1,1,0,315,0,434,49,612,1
5,1821,1641,3,3,2,19,181,540,55,612,1
45,1649,1838,3,3,0,315,241,992,94,610,1
41,1466,1673,6,1,2,236,173,172,20,377,1
41,1742,1785,7,2,2,19,195,1167,106,481,1
89,1650,1756,2,1,2,19,41,443,50,612,1
84,1629,1749,3,1,0,350,92,1202,109,28,1
100,1519,1749,4,0,1,19,117,1194,109,612,0
70,1851,1887,5,3,0,19,153,343,38,181,1
52,1874,1774,5,3,0,19,153,343,38,181,1
50,1891,1793,4,3,0,19,72,1131,104,89,1
87,1876,1810,5,3,2,19,84,134,17,181,1
52,1745,1862,4,3,0,19,241,980,94,543,1
127,1833,1738,11,2,2,19,154,318,38,18,1
54,1637,1821,2,1,0,19,1,738,73,247,1
64,1587,1811,7,2,0,19,83,121,17,18,1
43,1861,1960,11,3,0,19,164,355,38,311,1
51,1882,1873,12,2,2,19,84,150,17,401,1
57,1946,1884,12,1,2,19,84,150,17,401,1
133,1885,1837,10,0,1,19,114,1328,109,408,1
92,1796,1875,5,2,0,19,117,1224,109,156,1
36,1884,2004,4,3,0,19,77,1010,99,612,1
39,1863,1899,5,3,2,19,241,976,94,309,1
63,1581,1232,6,2,2,361,173,172,20,377,0
55,1581,1232,3,2,2,361,172,164,20,0,0
40,1232,1581,10,2,0,361,127,1227,109,166,0
87,1232,1581,4,1,2,362,241,967,94,132,0
71,1500,1238,3,2,2,28,91,1351,109,504,1
64,1188,1259,3,3,2,315,93,1219,109,141,1
60,1515,1615,3,3,0,236,93,1219,109,141,0
34,1615,1515,5,3,0,236,44,674,66,612,0
73,1277,1464,2,3,0,37,41,443,50,612,1
23,1371,1284,5,3,2,37,192,785,83,1,1
20,1500,1371,3,1,0,187,91,1351,109,504,0
64,1372,1440,3,3,0,19,93,1219,109,141,1
63,2131,1431,4,3,2,295,239,994,95,578,0
54,1426,1447,12,3,2,108,195,1169,106,481,1
50,1485,1403,6,1,0,108,119,1211,109,115,1
44,1401,1382,3,1,0,187,90,1208,109,99,1
37,1392,1608,5,3,0,187,21,242,33,120,1
21,1603,1402,9,3,2,187,201,494,52,211,1
149,1402,1341,8,1,2,37,221,1092,102,357,0
94,1116,1402,2,3,0,104,28,269,33,543,0
61,1116,1402,2,3,2,104,3,62,9,171,0
21,1116,1402,13,3,2,104,132,1238,109,166,0
50,1116,1402,8,1,0,104,123,1290,109,352,0
30,1402,1116,4,3,0,104,37,999,96,173,0
55,1402,1569,2,1,2,88,10,238,33,43,0
57,1737,1408,13,3,2,19,34,273,33,543,1
48,1431,1426,2,3,0,19,10,237,33,42,1
21,1455,1448,2,3,0,19,10,238,33,43,1
35,1859,1460,5,3,2,19,91,1350,109,503,1
43,1501,1484,2,3,2,19,41,443,50,612,1
111,1457,1449,2,1,2,19,15,225,33,41,1
49,1419,1544,2,2,2,19,19,247,33,274,1
40,1419,1865,2,2,0,104,19,247,33,274,0
57,1433,1653,2,3,0,104,28,269,33,543,1
14,1781,1441,4,3,2,211,9,1007,97,446,1
19,1639,1807,7,3,2,358,206,522,52,569,1
45,1807,1798,2,3,2,20,10,237,33,42,1
109,1889,1807,11,2,2,207,147,1298,109,362,1
18,1807,1687,6,3,0,102,244,177,22,612,1
45,1639,1807,2,1,2,21,19,247,33,274,1
86,1630,1723,11,1,0,187,144,1299,109,362,1
61,1555,1575,3,1,2,103,241,992,94,610,1
35,1555,1755,3,3,2,19,241,992,94,610,0
42,1881,1555,8,3,0,104,253,1382,110,126,0
79,1555,1412,4,1,2,211,77,1010,99,612,0
54,1412,1555,2,1,0,211,0,440,49,493,0
89,1293,2123,6,1,2,248,201,405,40,612,1
25,2118,1294,4,3,2,248,241,980,94,543,1
28,1295,2112,8,3,0,248,192,795,83,302,1
35,1500,2154,5,1,2,361,42,1452,126,612,1
30,2075,2140,10,3,2,358,113,1248,109,195,0
125,1848,2264,4,3,2,26,72,1143,104,349,1
137,2056,2264,4,3,2,19,72,1143,104,349,1
140,2264,1639,12,0,1,368,123,1216,109,137,1
52,2366,2264,6,3,0,19,72,1145,104,403,1
19,2030,2264,6,3,0,288,72,1145,104,403,0
92,1778,2264,9,1,0,19,226,1106,102,357,1
36,1778,2264,8,3,0,19,221,1092,102,357,0
35,2264,1778,9,1,2,19,111,1263,109,256,0
14,1778,2264,4,1,0,19,72,1143,104,349,0
41,2264,1778,9,3,2,19,111,1263,109,256,1
46,2016,2264,13,1,0,19,170,400,38,599,1
63,2264,2016,13,3,2,19,163,373,38,536,1
173,2225,2264,15,2,1,19,193,1014,101,135,1
37,1305,2264,7,3,0,102,206,522,52,569,1
57,2264,1841,5,1,2,187,241,976,94,309,0
52,1841,2264,5,3,0,187,241,976,94,309,0
51,2264,1841,6,1,2,187,72,1134,104,220,0
50,1841,2264,1,3,0,187,0,176,21,612,1
54,1855,2264,5,2,0,187,193,1034,101,560,1
45,2264,1529,5,3,2,19,153,343,38,181,1
17,2264,1753,3,1,2,19,178,1434,122,612,0
29,2264,1753,4,3,2,19,191,210,31,612,0
68,1753,2264,4,3,0,19,174,75,10,414,0
13,2264,1753,3,1,2,19,178,1434,122,612,0
48,1753,2264,5,3,0,19,153,343,38,181,0
33,2264,1753,4,3,2,19,191,210,31,612,0
25,2264,1713,5,1,2,19,39,309,37,612,0
58,1455,2264,5,3,0,102,93,1256,109,215,0
97,2264,1455,9,2,2,102,331,713,72,192,0
70,1455,2264,7,3,0,102,324,707,72,137,0
59,2264,1455,6,3,2,102,213,1121,102,535,0
46,1455,2264,7,3,0,102,83,120,17,18,1
67,2264,1871,3,3,2,311,92,1202,109,28,0
38,1871,2264,1,3,0,311,0,1427,120,612,1
64,1615,2264,5,3,0,102,239,979,94,540,1
57,2264,1871,8,3,2,102,192,789,83,181,0
71,1871,2264,9,3,0,102,204,467,52,137,0
55,2264,1871,8,3,2,102,192,789,83,181,1
74,1885,2261,3,3,0,102,90,1208,109,99,1
75,2249,2153,2,3,2,253,0,442,49,543,1
133,2188,2234,6,3,0,236,216,1039,102,77,1
55,2218,2198,3,3,2,236,7,585,57,612,1
19,1466,1046,6,3,2,19,206,463,52,47,1
33,1457,1395,6,3,2,19,100,1315,109,381,1
122,1349,1449,3,1,0,19,239,962,94,0,1
208,1465,1449,9,2,1,19,280,906,90,431,1
48,1316,1442,10,3,0,19,266,1413,115,543,1
61,1434,1321,6,1,2,19,119,1211,109,115,1
46,2026,1864,2,3,2,19,4,1458,127,171,1
55,2021,1806,2,3,2,19,4,1458,127,171,1
103,2016,2032,3,3,2,19,41,1423,118,612,1
99,2024,1933,2,2,2,19,4,1004,97,0,1
48,1892,2018,12,1,0,19,149,1296,109,362,1
145,2008,1986,2,3,2,19,4,1471,127,493,1
84,1830,2003,11,3,0,19,358,632,58,608,1
42,1985,1993,4,3,0,19,117,1194,109,612,1
35,1980,2071,4,3,2,19,8,585,57,612,1
64,2064,1968,5,3,0,19,44,674,66,612,1
113,1958,1952,2,2,2,19,4,1459,127,280,1
50,1720,1943,11,3,0,19,144,1308,109,361,1
57,1937,1792,3,3,2,19,7,585,57,612,1
21,1930,1810,2,3,2,19,4,1465,127,432,1
66,1950,1920,3,1,0,19,92,1202,109,28,1
34,1802,1913,4,1,0,19,117,1194,109,612,1
73,1903,1887,2,3,2,19,4,1463,127,421,1
148,1901,1893,10,2,0,19,144,1296,109,362,1
119,1829,1905,8,2,2,19,123,1290,109,352,1
130,1903,1969,10,0,1,19,5,591,57,588,1
37,1954,1912,12,1,2,19,351,596,58,59,1
108,1927,1916,2,1,0,19,4,1471,127,493,1
149,1874,1939,8,1,2,19,92,1205,109,28,1
103,1899,1950,9,2,2,19,348,595,58,8,1
158,1952,1907,2,2,1,19,4,1466,127,436,1
70,1957,2136,2,3,0,19,4,1004,97,0,1
111,2007,1966,3,3,2,19,91,1285,109,331,1
80,1970,1835,2,0,1,19,4,1471,127,493,1
113,1989,1980,10,2,2,19,144,1296,109,362,1
78,1810,1974,11,3,0,19,144,1308,109,361,1
81,1973,2003,4,0,1,19,8,585,57,612,1
77,2069,1969,11,3,2,19,141,1365,109,514,1
17,1958,1996,2,3,2,19,4,1471,127,493,1
39,1951,1862,2,3,2,19,4,1456,127,87,1
104,2066,1937,4,3,0,19,45,209,30,612,1
135,1869,1939,3,2,1,19,90,1275,109,295,1
110,1948,1948,2,3,0,19,4,1456,127,87,1
119,1937,1959,7,1,2,19,120,1214,109,128,1
29,1950,1901,4,3,2,19,8,585,57,612,1
122,1726,1946,2,3,0,19,41,443,50,612,1
109,1941,1916,4,0,1,19,5,590,57,542,1
151,1859,1954,3,2,2,19,90,1208,109,99,1
71,1975,1964,11,3,2,19,146,1302,109,362,1
77,1956,1854,2,3,2,19,4,1466,127,436,1
119,1785,1971,3,3,2,19,90,1208,109,99,1
53,1960,2000,2,3,2,19,4,1459,127,280,1
63,1949,1474,5,3,2,19,117,1224,109,156,0
31,1474,1623,12,3,2,168,140,1341,109,474,0
58,1702,1474,4,1,0,37,117,1194,109,612,0
46,1474,2014,2,1,0,180,19,247,33,274,0
84,1500,1474,2,1,0,311,41,443,50,612,0
56,1363,1474,3,1,0,40,91,1351,109,504,0
24,1390,1474,2,3,2,102,41,443,50,612,0
65,1474,1254,10,3,2,383,220,1077,102,181,0
62,1495,1474,3,1,0,19,90,1208,109,99,0
6,1500,1474,3,0,1,282,93,1219,109,141,0
29,1820,1474,6,3,2,366,119,1211,109,115,0
90,1474,2010,5,0,1,114,71,759,74,472,0
27,1474,1624,14,3,2,117,104,1234,109,166,0
78,1767,1474,9,3,0,311,305,425,44,561,0
145,1474,1607,6,1,2,315,213,1121,102,535,0
46,1487,1562,2,1,0,19,239,961,94,612,1
120,1254,1461,1,1,0,19,0,537,53,612,1
46,1514,1560,2,1,0,19,3,62,9,171,1
93,1572,1590,6,1,2,19,72,1137,104,314,1
52,1503,1498,2,1,0,19,72,1125,104,612,1
70,1629,1603,4,3,0,19,152,972,94,201,1
75,1500,1393,8,2,2,19,239,87,11,612,1
48,1873,2105,4,3,0,108,239,963,94,1,1
53,2065,1879,3,3,2,108,78,810,84,3,1
25,1886,2001,5,3,0,108,239,979,94,540,1
71,1797,2083,4,2,2,108,15,230,33,41,1
27,1500,1500,6,3,2,108,259,869,90,459,1
77,1128,795,2,1,2,315,0,437,49,246,0
130,1128,2177,2,1,0,388,0,442,49,543,0
85,1114,1189,1,3,2,188,0,434,49,612,1
51,1191,1111,1,0,1,188,0,1433,121,612,1
53,1111,921,4,1,2,329,0,436,49,123,0
36,897,1111,2,3,0,19,77,682,70,612,0
26,1111,897,1,3,2,19,0,434,49,612,0
52,1099,1124,2,3,2,21,4,1459,127,280,1
139,1115,1013,1,1,2,19,0,434,49,612,1
72,1099,1115,2,1,0,19,77,682,70,612,0
142,1099,1115,2,1,0,19,77,682,70,612,0
60,1136,843,2,1,0,6,0,442,49,543,1
23,798,1157,2,3,2,6,77,682,70,612,1
9,2419,1157,5,3,2,248,99,1314,109,381,0
43,1151,964,1,1,2,117,0,434,49,612,1
34,1113,1581,3,1,0,350,171,650,61,299,1
38,1098,1202,6,3,2,102,192,800,83,372,1
23,1083,1218,5,1,2,108,195,1150,106,612,1
6,1091,1203,3,3,0,108,90,1208,109,99,1
37,1236,1098,7,1,2,108,196,1150,106,612,1
19,1112,1109,3,3,2,108,171,661,61,591,1
21,1188,1118,3,1,2,108,239,975,94,300,1
65,1116,1173,2,0,1,108,72,1125,104,612,1
28,1139,1104,5,1,0,108,195,1150,106,612,1
19,1100,1116,6,3,2,108,216,1039,102,77,1
47,1614,1711,2,3,2,203,78,809,84,2,1
30,1623,1701,7,3,0,203,78,818,84,111,1
100,1716,1659,5,3,0,37,248,1378,110,0,1
71,1794,1714,11,0,1,37,352,631,58,531,1
29,1749,1726,4,3,2,31,78,806,84,612,1
43,1711,1760,7,3,2,28,268,890,90,229,1
35,1700,1625,7,3,2,37,253,1399,110,561,1
32,1689,1593,10,3,2,104,266,1413,115,543,1
85,1663,1705,2,3,2,37,1,738,73,247,1
112,1695,1691,8,3,0,37,79,819,84,137,1
34,1676,1684,2,3,2,37,36,214,32,0,1
38,1696,1659,2,1,0,37,78,809,84,2,1
25,1651,1466,5,1,2,37,259,866,90,377,1
15,1635,1647,2,2,2,374,36,283,34,612,1
41,1525,1657,2,3,2,2,78,809,84,2,1
49,1640,1650,8,1,2,109,245,942,90,129,1
68,1782,1651,2,3,2,37,78,809,84,2,1
51,1630,1697,7,3,2,187,268,890,90,229,1
50,1674,1655,4,1,0,187,46,675,67,612,1
45,1643,1696,4,3,2,187,248,1377,110,612,1
92,1708,1864,7,3,0,117,48,107,15,16,1
70,1760,1683,3,1,0,118,239,975,94,300,1
86,1839,1651,5,3,0,375,248,1387,110,181,1
54,1664,1820,5,1,0,375,319,705,72,0,1
45,1641,1645,6,3,2,188,259,873,90,499,1
42,1657,1614,7,3,0,188,78,818,84,111,1
25,1700,1635,2,1,2,375,78,809,84,2,1
45,1602,1671,4,3,2,375,241,931,90,63,1
70,1655,1566,6,3,0,377,343,593,58,612,1
136,1582,1770,8,1,0,19,319,727,72,441,1
40,1648,1591,4,3,0,40,78,806,84,612,1
44,1629,1586,4,0,1,38,78,806,84,612,1
58,1480,1551,7,3,0,225,78,825,84,268,1
52,1577,1763,6,1,0,117,49,773,77,151,1
74,1614,1732,5,1,0,117,248,1378,110,0,1
63,1890,1639,9,3,2,102,79,824,84,137,1
88,1642,1638,2,0,1,37,78,809,84,2,1
85,1549,1551,6,3,2,37,266,1408,115,612,1
65,1652,1674,2,3,2,37,41,443,50,612,1
81,1500,1497,5,3,2,37,248,1378,110,0,1
68,1871,1774,9,3,0,107,321,731,72,470,1
56,1201,1871,2,3,0,107,239,961,94,612,1
75,1870,1202,2,1,2,107,36,433,48,612,1
14,1573,1866,4,1,0,107,72,1141,104,337,1
68,1771,1857,2,3,0,107,10,238,33,43,1
24,1630,1851,7,3,0,107,253,1399,110,561,1
21,1799,1866,4,3,2,107,72,1141,104,337,1
18,1585,1861,3,3,0,107,152,351,38,277,1
43,1857,1590,5,3,2,107,153,343,38,181,1
41,1594,1852,4,3,0,107,72,1141,104,337,1
16,1873,1574,7,1,0,107,48,107,15,16,1
57,1875,1821,8,0,1,107,274,1177,108,612,1
75,1875,1074,5,1,2,107,258,868,90,386,1
48,1887,1892,5,3,0,107,265,907,90,435,1
41,1880,1781,3,1,2,107,39,45,8,73,1
54,1825,1869,3,3,0,107,152,352,38,282,1
93,1940,1879,4,3,2,19,72,1141,104,337,1
64,1815,1882,1,0,1,19,0,1433,121,612,1
57,1878,1534,2,1,2,107,36,433,48,612,1
22,1873,1630,7,3,2,107,270,921,90,561,1
73,1757,1891,4,3,2,107,72,1141,104,337,1
53,1887,1564,5,1,2,107,246,936,90,130,1
60,1426,1885,2,1,0,107,72,1125,104,612,1
95,1879,1671,8,3,2,107,241,933,90,63,1
89,1872,1708,8,3,2,107,274,1177,108,612,1
58,1900,1900,16,3,0,107,265,1189,108,379,1
74,1923,1211,9,3,0,107,273,912,90,489,1
73,1907,1677,6,2,2,107,265,1178,108,12,1
42,1683,1901,4,3,0,107,239,963,94,1,1
55,1730,1893,3,3,0,107,152,352,38,282,1
45,1886,1737,2,3,2,107,36,682,70,612,1
47,1720,1905,3,3,2,107,6,1473,127,556,1
27,1903,1454,4,1,2,107,245,943,90,322,1
67,1894,1775,5,3,2,107,66,202,29,435,1
55,1889,1641,5,1,2,107,265,907,90,435,1
29,1883,1646,9,3,2,107,275,924,90,581,1
50,1651,1878,4,1,0,107,72,1141,104,337,1
50,1217,1259,2,1,0,26,4,1454,127,54,1
52,1271,1517,2,1,0,26,4,1456,127,87,1
28,1500,1406,3,1,0,26,6,1468,127,450,1
8,1132,1258,1,3,0,19,0,1433,121,612,1
22,1303,1248,2,1,0,19,72,1125,104,612,1
84,1257,1296,3,1,0,19,171,661,61,591,1
25,1152,1271,5,1,2,19,201,462,52,612,1
68,1283,1255,3,1,0,19,171,661,61,591,1
82,1295,1226,3,1,0,19,171,661,61,591,1
8,1448,1280,3,1,0,19,171,282,33,559,1
151,1268,1312,2,2,2,19,90,1194,109,612,1
81,1378,1276,4,1,2,19,72,1141,104,337,1
34,1284,1370,3,1,0,19,171,661,61,591,1
60,1311,1272,3,3,0,19,36,291,34,612,1
47,1245,1284,6,1,2,19,36,680,69,117,1
100,1331,1296,2,0,1,19,71,32,5,612,1
40,1305,1360,3,3,0,19,171,661,61,591,1
110,1193,1298,5,3,0,19,243,968,94,144,1
57,1288,1257,4,1,2,19,171,662,61,591,1
51,1245,1300,5,1,2,19,197,1415,116,612,1
70,1315,1189,2,1,0,19,90,1194,109,612,1
19,1302,1377,2,1,2,19,71,1404,113,612,1
65,1251,1314,4,1,2,19,191,210,31,612,1
45,1307,1180,3,3,2,19,171,655,61,363,1
37,1290,1548,4,1,2,19,191,643,61,110,1
37,1419,1309,5,1,2,19,71,752,74,263,1
59,1303,1321,5,1,2,19,71,759,74,472,1
30,1227,1312,2,1,0,19,72,1125,104,612,1
63,1304,1226,2,1,2,19,77,682,70,612,1
45,1371,1315,3,1,2,19,171,655,61,363,1
128,1325,1361,3,1,0,19,171,661,61,591,1
40,1340,1316,3,1,0,19,171,661,61,591,1
31,1307,1246,3,3,2,19,171,655,61,363,1
97,1296,1298,3,3,2,19,171,655,61,363,1
7,1285,1279,2,1,2,19,71,745,74,612,1
15,1328,1295,5,1,2,19,201,462,52,612,1
58,1283,1499,4,1,0,19,96,1260,109,251,1
9,1310,1304,6,1,2,19,193,1020,101,153,1
14,1316,1298,7,1,0,19,201,492,52,211,1
43,1307,1272,3,1,2,19,152,371,38,533,1
53,1304,1318,3,1,2,19,174,67,10,612,1
46,1236,1309,4,3,0,19,172,642,61,80,1
91,1297,1319,8,1,2,19,196,1166,106,479,1
49,1258,1299,4,1,2,19,191,643,61,110,1
53,1288,1268,3,3,2,19,91,1351,109,504,1
17,1242,1291,3,1,2,37,171,655,61,363,0
17,1291,1242,3,1,2,37,171,655,61,363,0
22,1291,1500,2,1,0,329,36,214,32,0,0
46,1291,1318,2,1,0,236,41,443,50,612,0
59,1430,1434,4,1,2,19,191,653,61,330,1
43,1824,1500,2,1,2,19,36,433,48,612,1
25,1500,1332,4,3,0,298,191,210,31,612,0
55,1604,1344,5,1,2,19,241,981,94,543,1
61,1494,1364,5,1,2,19,25,260,33,274,1
8,1500,1364,4,3,2,236,191,210,31,612,0
38,1661,1364,3,1,0,102,174,67,10,612,0
16,1500,1364,6,3,2,19,191,212,31,407,0
98,1364,1525,3,1,0,19,172,164,20,0,0
79,1525,1364,4,1,2,19,191,645,61,152,0
68,1390,1364,1,3,2,315,0,1433,121,612,0
17,1168,1364,1,3,2,118,0,1433,121,612,0
55,1364,1500,6,1,2,118,193,1020,101,153,0
47,1832,1500,1,3,2,19,10,215,33,612,0
47,2005,1500,5,3,2,19,201,462,52,612,0
74,1500,1531,4,3,0,236,0,441,49,498,0
71,1531,1500,2,1,2,236,239,961,94,612,0
12,1500,1500,8,1,0,236,208,530,52,569,0
52,1386,1468,3,3,0,19,178,1434,122,612,1
26,1371,1398,6,3,2,19,72,1130,104,88,1
66,1413,1271,3,3,0,19,239,977,94,326,1
42,1279,1406,2,1,0,19,72,1125,104,612,1
135,1398,1286,3,1,2,19,239,977,94,326,1
27,1407,1461,4,3,0,19,99,1324,109,385,1
53,1283,1422,2,3,2,19,72,1125,104,612,1
29,2244,1411,5,3,2,197,258,868,90,386,0
54,1411,1411,6,1,0,19,72,1130,104,88,1
69,1391,1411,4,3,2,19,175,68,10,76,1
28,1337,1391,6,2,0,19,72,1130,104,88,1
87,1300,1405,3,3,2,19,171,663,62,4,1
26,1084,1402,8,3,0,19,239,95,11,581,1
43,1396,1231,4,3,2,19,175,68,10,76,1
50,1406,1416,4,3,0,19,174,72,10,112,1
49,1405,1417,4,1,2,19,240,967,94,132,1
128,1426,1481,6,3,0,19,197,293,36,612,1
54,1472,1436,6,3,2,19,72,1130,104,88,1
49,1430,1256,2,1,2,361,36,433,48,612,1
55,1335,1444,2,3,2,19,72,1125,104,612,1
59,1436,1345,2,1,2,19,36,283,34,612,1
76,1355,1428,2,1,0,19,72,1125,104,612,1
41,1441,1338,3,3,0,19,174,67,10,612,1
56,1451,1480,3,3,0,19,239,977,94,326,1
82,1386,1442,6,1,0,19,72,1130,104,88,1
75,1429,1511,3,3,2,19,174,67,10,612,1
131,1416,1491,3,1,2,19,239,977,94,326,1
38,1387,1406,6,1,0,19,72,1130,104,88,1
69,1375,1396,4,3,0,19,72,1131,104,89,1
48,1406,1423,2,3,0,19,72,1125,104,612,1
80,1364,1397,2,3,0,19,72,1125,104,612,1
35,1330,1409,3,3,2,19,6,1468,127,450,1
81,1404,1197,3,1,2,19,174,67,10,612,1
49,1397,1415,3,3,2,19,239,967,94,132,1
79,1405,1408,3,1,2,19,239,977,94,326,1
13,1171,1422,3,3,2,19,239,967,94,132,1
105,1412,1401,2,1,2,19,152,311,38,0,1
83,1518,1419,1,3,2,19,0,434,49,612,1
46,1280,1413,6,3,0,19,72,1130,104,88,1
77,1393,1527,2,1,2,102,239,961,94,612,0
51,1730,1393,4,1,2,102,2,1407,114,161,0
55,1527,1393,3,1,2,187,239,962,94,0,0
78,1309,1393,4,1,0,102,72,1141,104,337,0
51,1393,1309,5,1,2,102,243,968,94,144,0
